"age"	"sex"	"marst"	"healthins"	"educ"	"hrswork"	"incwage"	"inctotal"	"uscit"	"cow"	"typehealthins"
44	1	0	1	20	40	35000	37400	1	0	1
44	0	1	1	21	55	35000	35000	1	0	1
45	1	1	1	20	40	35000	35000	1	0	1
46	0	1	1	19	56	35000	35000	1	0	1
46	0	1	1	20	55	35000	35000	1	0	1
46	0	0	1	20	80	35000	35000	1	0	1
47	1	0	1	16	40	35000	35000	1	0	1
47	1	1	1	18	40	35000	35000	1	0	1
47	1	1	1	20	35	35000	35000	1	0	1
48	1	1	1	16	40	35000	35000	1	0	1
49	1	1	1	16	40	35000	35000	1	0	1
51	0	0	1	11	40	35000	35000	1	0	1
51	1	1	1	16	40	35000	35000	1	0	1
52	1	1	1	20	40	35000	35000	1	0	1
53	1	0	1	10	40	35000	35000	1	0	1
53	0	1	1	12	50	35000	35000	1	0	1
53	1	1	1	16	40	35000	35000	1	0	1
54	1	1	1	16	40	35000	35000	1	0	1
55	1	1	1	13	40	35000	35000	1	0	1
55	0	0	1	16	45	35000	35000	1	0	1
55	0	0	1	21	40	35000	35000	1	0	1
56	1	0	1	20	40	35000	39000	1	0	1
57	1	0	1	16	40	35000	35000	1	0	1
57	1	1	1	20	45	35000	35000	1	0	1
57	1	1	1	21	45	35000	35000	1	0	1
58	0	1	1	14	40	35000	35000	1	0	1
58	0	0	1	18	40	35000	35000	1	0	1
58	0	1	1	19	50	35000	50600	1	0	1
59	0	1	1	16	50	35000	35700	1	0	1
59	1	0	1	17	50	35000	35000	1	0	1
59	1	0	1	18	40	35000	35000	1	0	1
59	1	0	1	21	40	35000	35000	1	0	1
60	1	1	1	16	40	35000	35000	1	0	1
61	1	1	1	14	38	35000	35000	1	0	1
61	0	1	1	20	35	35000	35000	1	0	1
61	0	1	1	20	32	35000	35000	1	0	1
61	1	0	1	20	43	35000	35000	1	0	1
62	1	1	1	16	40	35000	35000	1	0	1
64	0	0	1	16	80	35000	35000	1	0	1
65	0	0	1	20	40	35000	36400	1	0	1
23	1	0	1	21	50	35000	35000	1	1	1
26	0	1	1	21	45	35000	35000	1	1	1
26	0	0	1	22	40	35000	35000	1	1	1
33	1	1	1	20	36	35000	35000	1	1	1
39	1	1	1	21	65	35000	35000	1	1	1
40	1	1	1	21	36	35000	35000	1	1	1
40	1	1	1	23	38	35000	35000	1	1	1
45	1	1	1	20	45	35000	35000	1	1	1
47	1	1	1	16	50	35000	35000	1	1	1
54	0	1	1	21	40	35000	35000	1	1	1
54	1	0	1	22	40	35000	45000	1	1	1
55	0	0	1	16	40	35000	35000	1	1	1
56	1	1	1	16	40	35000	35130	1	1	1
56	1	1	1	20	40	35000	35000	1	1	1
60	0	1	1	18	20	35000	35000	1	1	1
24	1	0	1	21	50	35000	35000	1	2	1
27	1	1	1	19	40	35000	38600	1	2	1
35	1	1	1	16	43	35000	39000	1	2	1
35	1	0	1	17	40	35000	35000	1	2	1
38	1	1	1	21	40	35000	35000	1	2	1
52	0	1	1	16	40	35000	35000	1	2	1
52	0	1	1	16	40	35000	35000	1	2	1
53	0	0	1	16	40	35000	35000	1	2	1
58	1	1	1	16	40	35000	35000	1	2	1
59	1	1	1	20	40	35000	35000	1	2	1
47	0	0	1	21	40	35000	35000	1	2	1
55	0	0	1	16	38	35000	36000	1	2	1
33	1	1	1	21	40	35000	35000	1	2	1
23	0	1	1	18	50	35000	47000	1	3	1
49	0	1	1	16	50	35000	35000	1	3	1
57	1	1	1	16	50	35000	35000	1	3	1
32	0	1	1	16	48	35000	35000	1	0	1
44	0	1	1	17	50	35000	35000	1	0	1
52	0	0	1	19	40	35000	35000	1	0	1
54	0	1	1	16	40	35000	35000	1	0	1
58	0	0	1	20	40	35000	35000	1	0	1
59	1	1	1	16	40	35000	35000	1	0	1
36	0	0	1	18	50	35000	35000	1	2	1
30	0	0	1	19	45	35000	42700	1	0	1
44	0	0	1	16	45	35000	35000	1	0	1
74	0	0	1	20	30	35000	60100	1	0	1
65	1	1	1	16	35	35000	43200	1	1	1
65	1	1	1	19	35	35000	48400	1	2	1
48	0	1	1	21	40	35000	38400	1	2	1
62	0	1	1	19	35	35000	35000	1	3	1
37	1	1	1	20	40	35000	35000	1	0	1
47	1	0	1	16	40	35000	35000	1	0	1
51	1	0	1	20	40	35000	35000	1	0	1
64	0	0	1	13	40	35000	35000	1	0	1
59	1	0	1	19	40	35000	35000	1	1	1
64	0	0	1	16	40	35000	35000	1	2	1
61	0	0	1	16	40	35000	35000	1	0	1
47	0	1	0	16	42	35000	35000	0	0	0
23	0	0	1	19	60	35000	35000	1	0	1
65	0	1	1	16	40	35100	35100	1	2	2
29	1	1	1	22	43	35100	35100	1	1	1
51	1	1	1	19	38	35100	35100	1	2	1
65	1	0	1	15	40	35100	35100	1	0	1
41	0	0	0	16	40	35200	35200	1	0	0
69	0	1	1	21	40	35300	56900	1	1	2
48	1	1	1	16	40	35300	35300	1	0	1
44	0	1	1	11	30	35300	35300	1	0	1
35	0	0	0	16	60	35400	35400	1	0	0
67	0	1	1	16	40	35400	67500	1	3	1
54	1	0	1	16	40	35400	35400	1	0	1
24	0	0	1	20	40	35500	35500	1	0	1
45	0	1	1	16	40	35500	35500	1	0	1
25	0	1	1	17	40	35700	35700	1	2	1
38	0	1	1	16	50	35800	35800	1	0	1
67	0	1	1	13	48	35800	51400	1	0	1
40	1	1	1	18	40	35900	39300	1	0	1
48	1	0	1	21	40	35900	35900	1	2	1
36	0	1	0	19	40	36000	36000	1	0	0
40	0	0	0	19	40	36000	36000	1	0	0
59	0	1	0	20	45	36000	36000	1	0	0
48	0	1	0	16	40	36000	36000	1	1	0
36	1	0	1	21	60	36000	36000	0	0	1
41	1	0	1	16	60	36000	36000	0	0	1
23	1	1	1	16	40	36000	36000	1	0	1
23	0	1	1	18	40	36000	36000	1	0	1
25	0	1	1	20	50	36000	36000	1	0	1
30	0	1	1	16	60	36000	36000	1	0	1
30	1	0	1	19	50	36000	36000	1	0	1
30	1	0	1	21	40	36000	36000	1	0	1
31	0	1	1	16	45	36000	36000	1	0	1
31	1	1	1	20	10	36000	36000	1	0	1
31	1	1	1	21	40	36000	36000	1	0	1
34	0	0	1	17	40	36000	36000	1	0	1
36	1	1	1	16	45	36000	40800	1	0	1
39	0	0	1	16	40	36000	36000	1	0	1
40	0	1	1	21	45	36000	36000	1	0	1
42	1	1	1	19	40	36000	36000	1	0	1
43	0	1	1	19	40	36000	36000	1	0	1
45	1	0	1	17	40	36000	36000	1	0	1
45	1	0	1	20	38	36000	36000	1	0	1
46	0	0	1	15	40	36000	36000	1	0	1
47	0	1	1	16	60	36000	36000	1	0	1
47	0	1	1	16	40	36000	36000	1	0	1
49	0	1	1	16	50	36000	36000	1	0	1
54	0	1	1	19	50	36000	36000	1	0	1
56	0	1	1	16	40	36000	43200	1	0	1
56	1	1	1	20	45	36000	37000	1	0	1
62	0	1	1	19	40	36000	36200	1	0	1
62	1	1	1	20	16	36000	36000	1	0	1
35	1	1	1	21	50	36000	36000	1	1	1
40	1	1	1	20	60	36000	36000	1	1	1
25	0	0	1	19	40	36000	36000	1	2	1
35	1	1	1	21	60	36000	36000	1	2	1
39	1	0	1	23	60	36000	36000	1	2	1
61	0	1	1	16	40	36000	36000	1	2	1
30	0	1	1	21	50	36000	36000	1	2	1
36	1	1	1	19	38	36000	36000	1	2	1
60	1	1	1	16	38	36000	36000	1	2	1
41	1	1	1	18	40	36000	36000	1	2	1
64	1	1	1	21	40	36000	36000	1	0	1
36	0	0	1	19	40	36000	36000	1	0	1
35	1	1	1	21	35	36000	36000	1	2	1
23	1	0	1	21	38	36000	36000	1	0	1
60	0	1	1	17	40	36000	54000	1	0	1
27	1	0	1	16	40	36000	36000	1	1	2
38	0	0	1	18	25	36000	36000	1	0	1
60	1	0	1	16	50	36000	36000	1	1	1
41	0	1	1	16	50	36000	36300	0	0	1
48	0	1	1	22	40	36000	36000	1	0	1
25	0	0	0	16	60	36000	36000	1	0	0
73	1	0	1	19	35	36200	49500	1	0	1
40	0	1	1	20	45	36300	36300	1	0	1
55	1	0	0	19	40	36300	36300	1	1	0
55	1	1	1	16	40	36400	36400	1	0	1
56	1	1	1	16	40	36400	36400	1	0	1
58	1	0	1	16	48	36400	36400	1	0	1
72	0	0	1	22	40	36400	56000	1	0	1
58	1	0	1	19	75	36400	36400	1	2	1
61	1	1	1	16	40	36500	36500	1	1	1
27	1	1	1	22	35	36500	36500	1	2	1
48	1	1	1	19	40	36500	36660	1	2	1
57	0	1	1	19	40	36500	36500	1	0	1
57	1	1	1	16	40	36600	38050	1	0	1
63	1	1	1	16	40	36600	36600	1	0	1
66	1	1	1	16	40	36600	36600	1	1	1
71	1	0	1	16	40	36600	50900	1	1	1
63	1	1	1	12	40	36700	36700	1	0	1
33	1	0	1	20	33	36800	36800	1	0	1
55	0	0	1	16	40	36900	36900	1	0	1
56	1	1	0	16	40	37000	37000	1	0	0
57	0	0	0	21	40	37000	37000	1	2	0
26	0	0	0	19	40	37000	37000	1	0	0
70	1	1	1	22	37	37000	49000	1	1	2
24	1	0	1	20	40	37000	37000	1	0	1
26	1	1	1	18	38	37000	37000	1	0	1
28	0	1	1	21	40	37000	37000	1	0	1
29	0	0	1	21	50	37000	37000	1	0	1
31	1	1	1	21	30	37000	37000	1	0	1
32	0	0	1	16	40	37000	43000	1	0	1
33	0	1	1	19	40	37000	37000	1	0	1
33	0	1	1	21	40	37000	37000	1	0	1
35	1	0	1	16	40	37000	37000	1	0	1
35	1	0	1	19	40	37000	37660	1	0	1
39	0	1	1	14	40	37000	37000	1	0	1
39	0	0	1	20	40	37000	37000	1	0	1
41	0	1	1	16	50	37000	37000	1	0	1
50	0	1	1	16	40	37000	37000	1	0	1
53	1	0	1	18	40	37000	37000	1	0	1
53	1	0	1	18	44	37000	37000	1	0	1
54	0	1	1	16	45	37000	37000	1	0	1
60	1	1	1	19	45	37000	37000	1	0	1
38	1	0	1	21	24	37000	43600	1	1	1
41	1	1	1	21	40	37000	37000	1	1	1
50	1	1	1	20	40	37000	37000	1	1	1
23	1	1	1	21	40	37000	37000	1	2	1
27	1	1	1	21	45	37000	37000	1	2	1
34	1	0	1	19	40	37000	37000	1	2	1
48	1	0	1	18	40	37000	37000	1	2	1
55	1	1	1	19	40	37000	37000	1	2	1
33	1	1	1	22	45	37000	37000	1	2	1
35	1	0	1	20	42	37000	37000	1	2	1
44	1	1	1	22	40	37000	37140	1	2	1
59	1	0	1	17	40	37000	38300	1	0	1
25	0	1	1	19	37	37000	37000	1	2	1
65	1	1	1	19	40	37000	37000	1	1	1
64	0	1	1	22	40	37000	37000	1	2	1
45	0	1	1	16	57	37000	37000	1	0	2
72	0	1	1	16	40	37100	98600	1	2	1
71	1	1	1	16	36	37100	54500	1	2	1
74	0	0	1	16	40	37100	76300	1	0	1
55	0	1	1	16	40	37200	45200	1	2	1
40	0	1	1	16	40	37300	37300	1	0	1
26	1	0	1	19	40	37400	37400	1	0	1
60	0	1	1	16	40	37400	38800	1	0	1
61	0	1	1	17	40	37400	37400	1	0	1
26	0	1	1	19	40	37400	37400	1	0	1
24	0	0	1	21	40	37500	37500	1	0	1
40	0	1	1	18	40	37500	37500	1	0	1
57	0	1	1	15	50	37600	37600	1	0	1
24	0	0	1	19	40	37800	37800	1	0	1
32	0	0	0	21	40	38000	38000	1	0	0
46	0	1	0	16	45	38000	38000	1	0	0
43	1	0	0	21	40	38000	38000	1	1	0
28	0	0	0	16	60	38000	38000	1	0	0
29	0	1	1	19	40	38000	38000	1	0	2
51	0	1	1	16	40	38000	38000	1	0	1
23	0	0	1	16	40	38000	38000	1	0	1
24	0	1	1	21	20	38000	38000	1	0	1
27	0	1	1	18	40	38000	38000	1	0	1
27	0	0	1	19	42	38000	38000	1	0	1
29	0	1	1	20	40	38000	38000	1	0	1
31	0	1	1	16	45	38000	38000	1	0	1
32	0	0	1	14	40	38000	38000	1	0	1
33	0	0	1	21	50	38000	38000	1	0	1
34	1	1	1	18	40	38000	41000	1	0	1
36	0	0	1	16	42	38000	38000	1	0	1
38	0	1	1	19	45	38000	51500	1	0	1
42	1	1	1	16	56	38000	38000	1	0	1
43	0	1	1	19	40	38000	38000	1	0	1
46	0	0	1	18	45	38000	38080	1	0	1
47	0	1	1	16	40	38000	38500	1	0	1
48	0	1	1	14	40	38000	38000	1	0	1
48	1	1	1	16	45	38000	38000	1	0	1
48	0	1	1	19	40	38000	38000	1	0	1
48	0	1	1	19	49	38000	38000	1	0	1
48	1	1	1	21	40	38000	38000	1	0	1
51	0	0	1	19	50	38000	38000	1	0	1
53	1	1	1	16	40	38000	38000	1	0	1
53	1	1	1	19	37	38000	38010	1	0	1
55	0	1	1	12	40	38000	38000	1	0	1
55	1	1	1	16	42	38000	38000	1	0	1
56	1	1	1	16	42	38000	38000	1	0	1
56	1	1	1	20	42	38000	38000	1	0	1
47	1	1	1	21	40	38000	38000	1	1	1
54	1	0	1	16	48	38000	38000	1	1	1
60	1	1	1	20	35	38000	39500	1	1	1
64	1	1	1	16	40	38000	38000	1	1	1
29	0	0	1	20	40	38000	38000	1	2	1
32	0	1	1	20	40	38000	38000	1	2	1
34	0	1	1	21	50	38000	38000	1	2	1
40	0	0	1	19	50	38000	38000	1	2	1
26	1	0	1	21	45	38000	38000	1	2	1
46	1	0	1	21	30	38000	44500	1	3	1
52	1	1	1	20	40	38000	38000	1	0	1
62	0	1	1	20	40	38000	39000	1	0	1
45	1	0	1	16	50	38000	38000	1	1	1
27	1	1	1	15	40	38000	38000	1	0	1
38	0	0	1	16	40	38000	38000	1	0	1
69	1	1	1	17	40	38000	55700	1	0	1
29	1	0	1	21	48	38000	38000	1	0	1
40	1	0	1	21	40	38000	38000	1	0	1
51	1	0	1	16	40	38000	42800	1	0	1
30	0	1	1	21	40	38000	46000	1	1	1
49	1	1	1	22	40	38000	38000	1	2	1
48	1	1	1	17	38	38000	38000	0	0	2
58	0	1	1	17	40	38000	62130	1	2	1
30	1	0	1	20	40	38000	38000	1	0	1
46	1	0	1	13	60	38300	38320	1	0	1
43	1	1	1	20	40	38300	38300	1	1	1
33	1	1	1	19	41	38400	38400	1	0	1
41	1	1	1	21	50	38600	38600	1	2	1
35	0	1	0	13	55	38700	58500	1	3	0
34	0	1	1	21	40	38700	38700	1	0	1
55	0	0	1	19	40	38800	38800	1	0	1
30	1	1	1	20	45	39000	39000	1	0	1
37	0	1	1	16	40	39000	39000	1	0	1
37	1	1	1	20	32	39000	41000	1	0	1
38	0	0	1	16	54	39000	39000	1	0	1
44	1	1	1	20	26	39000	39000	1	0	1
45	0	1	1	19	43	39000	39000	1	0	1
50	0	0	1	16	40	39000	39000	1	0	1
56	0	0	1	16	45	39000	42000	1	0	1
57	1	0	1	14	60	39000	39000	1	0	1
58	1	0	1	19	40	39000	39000	1	0	1
58	0	1	1	20	42	39000	40200	1	0	1
63	1	1	1	16	40	39000	39000	1	0	1
61	1	1	1	21	50	39000	39000	1	1	1
59	1	1	1	19	40	39000	39060	1	2	1
36	0	0	0	17	40	39000	39000	1	0	0
56	1	1	1	21	40	39400	39400	1	2	1
29	0	1	1	16	40	39500	39500	1	0	1
31	0	1	1	16	40	39500	39500	1	0	1
43	0	1	1	16	40	39500	39500	1	0	1
51	0	1	1	18	40	39500	39500	1	0	1
48	1	1	1	18	40	39500	39500	1	2	1
34	1	1	1	21	40	39600	39600	1	2	1
28	0	0	1	16	38	39900	39900	1	0	1
48	1	0	0	17	42	40000	45000	0	0	0
27	0	0	0	11	40	40000	40000	1	0	0
28	1	0	0	16	40	40000	40000	1	0	0
33	1	1	0	19	45	40000	40000	1	0	0
36	0	0	0	16	40	40000	40000	1	0	0
36	0	0	0	17	40	40000	40000	1	0	0
39	0	0	0	14	45	40000	40000	1	0	0
50	0	0	0	16	40	40000	40000	1	0	0
51	1	1	0	19	40	40000	40000	1	0	0
55	0	0	0	16	48	40000	40000	1	0	0
62	0	1	0	19	40	40000	100000	1	0	0
61	0	1	0	14	40	40000	40000	1	0	0
34	0	1	0	13	40	40000	32900	1	3	0
30	0	0	1	22	40	40000	40000	1	0	2
68	0	1	1	16	40	40000	74300	1	0	2
38	0	1	1	12	49	40000	40000	0	0	1
19	0	0	1	16	40	40000	40000	1	0	1
21	0	0	1	16	40	40000	40000	1	0	1
22	0	0	1	16	48	40000	42900	1	0	1
23	0	0	1	19	40	40000	40000	1	0	1
23	0	0	1	20	50	40000	40000	1	0	1
24	0	0	1	22	60	40000	40000	1	0	1
25	0	0	1	16	42	40000	40000	1	0	1
25	0	0	1	16	40	40000	40000	1	0	1
25	1	0	1	16	50	40000	40000	1	0	1
25	0	1	1	19	50	40000	40000	1	0	1
25	0	0	1	19	42	40000	40000	1	0	1
25	0	0	1	21	45	40000	40000	1	0	1
26	1	0	1	19	40	40000	40000	1	0	1
26	0	1	1	20	50	40000	40000	1	0	1
26	0	1	1	21	40	40000	40000	1	0	1
26	0	1	1	21	42	40000	40000	1	0	1
27	0	0	1	10	40	40000	40000	1	0	1
27	0	0	1	20	55	40000	40000	1	0	1
27	0	0	1	20	50	40000	40000	1	0	1
27	1	0	1	21	50	40000	42000	1	0	1
28	0	0	1	16	50	40000	40000	1	0	1
28	0	0	1	16	40	40000	40000	1	0	1
28	0	0	1	19	45	40000	40000	1	0	1
28	1	0	1	22	25	40000	40000	1	0	1
29	1	0	1	18	50	40000	40000	1	0	1
30	1	1	1	16	46	40000	40000	1	0	1
30	0	1	1	18	40	40000	40000	1	0	1
30	1	1	1	21	24	40000	40000	1	0	1
30	1	1	1	22	40	40000	40000	1	0	1
31	1	0	1	16	40	40000	40000	1	0	1
31	0	1	1	22	50	40000	40000	1	0	1
32	0	1	1	16	42	40000	40000	1	0	1
32	0	0	1	17	60	40000	40300	1	0	1
32	0	1	1	19	45	40000	40000	1	0	1
32	1	1	1	21	20	40000	40000	1	0	1
33	1	0	1	16	40	40000	40000	1	0	1
33	0	1	1	19	40	40000	40000	1	0	1
33	1	0	1	19	49	40000	40000	1	0	1
33	0	0	1	19	50	40000	40000	1	0	1
33	1	0	1	21	40	40000	40000	1	0	1
34	0	1	1	20	40	40000	40000	1	0	1
34	0	1	1	21	50	40000	40000	1	0	1
35	1	1	1	20	40	40000	40000	1	0	1
35	1	0	1	20	40	40000	40000	1	0	1
36	0	1	1	19	40	40000	40000	1	0	1
38	0	1	1	16	40	40000	40000	1	0	1
39	0	1	1	12	40	40000	40000	1	0	1
39	0	1	1	19	48	40000	40000	1	0	1
41	0	0	1	16	45	40000	40000	1	0	1
41	0	1	1	17	40	40000	40000	1	0	1
41	1	1	1	18	50	40000	40000	1	0	1
42	0	1	1	16	40	40000	40000	1	0	1
42	0	0	1	16	40	40000	40000	1	0	1
42	0	1	1	19	45	40000	40000	1	0	1
42	0	0	1	19	70	40000	40000	1	0	1
43	0	1	1	16	40	40000	40000	1	0	1
43	1	1	1	16	40	40000	40000	1	0	1
43	0	1	1	17	40	40000	40000	1	0	1
43	1	1	1	20	36	40000	40000	1	0	1
43	0	1	1	22	40	40000	40000	1	0	1
44	0	0	1	16	70	40000	40000	1	0	1
44	0	1	1	19	40	40000	40000	1	0	1
44	0	1	1	21	45	40000	41100	1	0	1
44	1	1	1	21	40	40000	40000	1	0	1
45	0	0	1	18	40	40000	40000	1	0	1
45	0	0	1	19	40	40000	40000	1	0	1
46	0	0	1	17	40	40000	40000	1	0	1
46	0	0	1	18	40	40000	40000	1	0	1
47	1	1	1	16	40	40000	40000	1	0	1
47	0	1	1	16	40	40000	40000	1	0	1
47	0	1	1	19	40	40000	40000	1	0	1
47	1	0	1	21	56	40000	40000	1	0	1
47	1	0	1	21	40	40000	40000	1	0	1
48	0	0	1	16	50	40000	40000	1	0	1
48	0	0	1	20	40	40000	40000	1	0	1
49	0	1	1	11	40	40000	40000	1	0	1
49	0	1	1	19	40	40000	40000	1	0	1
49	1	1	1	20	40	40000	40500	1	0	1
50	0	1	1	16	55	40000	40000	1	0	1
51	0	1	1	17	40	40000	40000	1	0	1
51	1	1	1	20	40	40000	40000	1	0	1
52	0	1	1	16	50	40000	40800	1	0	1
52	1	1	1	20	46	40000	40000	1	0	1
52	1	1	1	20	38	40000	40000	1	0	1
52	1	1	1	21	40	40000	40000	1	0	1
52	1	0	1	21	40	40000	40150	1	0	1
53	0	1	1	22	40	40000	40000	1	0	1
54	0	1	1	16	40	40000	40000	1	0	1
54	1	0	1	18	40	40000	44400	1	0	1
54	0	1	1	20	40	40000	40000	1	0	1
55	0	1	1	16	46	40000	40000	1	0	1
55	1	0	1	20	38	40000	40000	1	0	1
56	0	0	1	12	52	40000	40000	1	0	1
56	0	1	1	16	50	40000	40000	1	0	1
56	1	0	1	16	48	40000	40000	1	0	1
57	0	0	1	21	25	40000	40000	1	0	1
58	1	1	1	16	40	40000	40000	1	0	1
60	1	1	1	16	40	40000	40030	1	0	1
60	1	1	1	18	42	40000	40000	1	0	1
61	1	1	1	16	37	40000	42500	1	0	1
61	0	1	1	16	60	40000	40000	1	0	1
61	1	1	1	16	48	40000	40000	1	0	1
61	1	1	1	16	50	40000	40000	1	0	1
61	1	1	1	16	50	40000	40000	1	0	1
61	0	1	1	20	42	40000	45000	1	0	1
62	1	1	1	20	50	40000	40000	1	0	1
65	1	1	1	16	40	40000	42300	1	0	1
47	1	1	1	19	60	40000	40000	1	1	1
23	0	1	1	20	40	40000	40000	1	1	1
24	1	0	1	21	36	40000	40000	1	1	1
25	0	0	1	21	50	40000	40000	1	1	1
26	1	0	1	21	20	40000	41600	1	1	1
29	0	1	1	22	60	40000	46000	1	1	1
30	1	1	1	22	40	40000	40000	1	1	1
32	0	1	1	21	40	40000	40000	1	1	1
34	1	1	1	23	40	40000	40000	1	1	1
38	1	1	1	21	40	40000	40000	1	1	1
40	1	1	1	21	36	40000	40000	1	1	1
46	1	1	1	21	40	40000	40000	1	1	1
47	0	1	1	16	45	40000	40000	1	1	1
50	0	1	1	18	45	40000	40000	1	1	1
50	1	0	1	18	40	40000	40000	1	1	1
50	1	0	1	21	48	40000	41000	1	1	1
54	1	1	1	19	36	40000	40000	1	1	1
58	0	0	1	16	20	40000	80000	1	1	1
65	1	1	1	20	30	40000	41200	1	1	1
26	1	0	1	21	40	40000	40000	1	2	1
41	1	0	1	22	45	40000	40000	1	2	1
42	0	1	1	18	40	40000	46000	1	2	1
50	0	1	1	16	40	40000	40000	1	2	1
56	0	1	1	17	42	40000	40000	1	2	1
57	0	1	1	23	40	40000	40000	1	2	1
61	0	1	1	19	44	40000	40000	1	2	1
64	1	1	1	21	40	40000	40500	1	2	1
25	1	1	1	21	40	40000	40000	1	2	1
25	0	0	1	21	50	40000	40000	1	2	1
26	0	0	1	21	40	40000	40000	1	2	1
26	1	0	1	22	50	40000	40000	1	2	1
35	1	1	1	22	45	40000	40000	1	2	1
39	0	1	1	16	48	40000	40000	1	2	1
50	0	0	1	21	40	40000	43500	1	2	1
63	0	1	1	17	40	40000	40000	1	2	1
34	1	1	1	21	60	40000	40000	1	3	1
50	0	0	1	21	45	40000	42400	1	3	1
56	1	1	1	16	45	40000	40000	1	3	1
62	0	1	1	21	40	40000	40000	1	3	1
27	0	0	1	17	45	40000	40000	1	0	1
36	1	0	1	22	50	40000	40000	1	0	1
37	1	1	1	22	40	40000	40000	1	0	1
57	0	1	1	14	48	40000	40000	1	0	1
63	1	1	1	16	40	40000	44800	1	0	1
54	0	0	1	16	50	40000	40000	1	1	1
33	1	1	1	21	45	40000	40000	1	2	1
23	0	1	1	18	60	40000	40000	1	0	1
44	1	1	1	15	40	40000	43200	1	0	1
47	0	1	1	16	45	40000	40000	1	0	1
66	1	1	1	20	25	40000	55200	1	2	1
30	0	1	1	14	55	40000	40000	1	3	1
57	1	0	0	21	50	40000	40000	1	0	0
29	1	0	1	16	40	40000	40000	1	0	1
37	1	0	1	20	40	40000	40000	1	0	1
38	0	1	1	16	35	40000	40000	1	0	1
40	1	0	1	19	40	40000	40000	1	0	1
42	0	0	1	21	48	40000	40000	1	0	1
47	0	1	1	20	60	40000	40000	1	0	1
65	1	0	1	22	40	40000	40000	1	2	1
61	1	1	1	24	45	40000	40000	1	2	1
58	1	1	1	21	40	40000	40000	1	0	1
29	1	1	1	21	40	40000	40000	1	2	1
47	1	0	1	21	50	40000	40000	1	0	1
35	0	1	1	19	60	40000	40000	0	0	1
42	0	1	1	9	60	40000	40000	1	0	1
34	1	0	1	16	50	40000	40000	1	0	1
36	0	1	0	21	50	40300	43900	1	0	0
23	0	0	1	19	40	40300	40300	1	0	1
46	0	1	1	11	45	40300	40300	1	0	1
50	1	1	0	18	40	40400	40400	1	0	0
47	0	0	1	18	55	40400	40400	1	0	1
59	1	0	0	18	40	40500	50500	1	0	0
56	1	1	1	18	40	40500	40500	1	2	1
46	1	1	0	9	92	40500	40500	1	0	0
50	1	1	1	20	37	40600	40600	1	2	1
42	0	0	1	18	60	40800	40800	1	0	1
57	1	1	1	20	24	40800	40800	1	0	1
49	1	1	1	19	42	40900	41780	1	0	1
46	0	0	0	20	50	41000	41000	1	0	0
50	0	1	1	18	60	41000	49300	1	0	2
28	1	0	1	21	45	41000	49000	1	0	1
29	0	0	1	16	40	41000	41000	1	0	1
50	1	0	1	16	40	41000	41000	1	0	1
50	0	1	1	19	50	41000	41000	1	0	1
54	0	1	1	20	40	41000	41000	1	0	1
57	1	1	1	16	40	41000	41100	1	0	1
58	1	1	1	13	45	41000	41010	1	0	1
59	0	1	1	16	40	41000	41000	1	0	1
59	0	0	1	20	40	41000	41000	1	0	1
34	1	1	1	22	40	41000	41000	1	1	1
45	1	1	1	24	50	41000	47000	1	1	1
51	1	1	1	22	40	41000	41000	1	1	1
62	1	1	1	22	47	41000	41000	1	1	1
23	0	0	1	19	40	41000	41000	1	2	1
34	0	1	1	21	40	41000	41000	1	2	1
36	1	1	1	22	30	41000	41000	1	2	1
51	0	1	1	18	40	41000	41000	1	2	1
48	0	1	1	16	75	41000	41300	1	2	1
58	0	1	1	16	40	41000	41000	1	0	1
21	1	1	1	18	40	41000	41000	1	2	1
67	1	1	1	16	40	41000	58000	1	0	1
70	1	0	1	22	40	41000	58120	1	2	1
23	0	0	1	14	40	41000	41000	1	0	1
51	0	1	1	24	40	41000	51000	1	0	1
23	0	0	1	19	55	41000	41000	1	0	1
47	0	1	1	20	40	41100	41100	1	0	1
62	0	1	1	16	45	41100	41100	1	2	1
63	1	1	1	21	40	41100	59300	1	2	1
56	1	0	1	21	40	41200	55200	1	0	2
54	0	1	1	21	45	41300	41310	1	2	1
34	1	0	1	18	40	41600	41600	1	0	1
50	1	1	1	16	40	41600	41600	1	3	1
66	0	1	1	18	48	41700	54700	1	0	2
55	1	0	0	19	26	42000	42000	1	0	0
59	1	0	0	22	42	42000	42000	1	0	0
72	0	1	1	16	45	42000	42000	1	0	2
44	1	0	1	19	40	42000	42250	1	2	2
24	0	0	1	21	60	42000	42000	1	0	1
29	0	1	1	16	48	42000	42000	1	0	1
29	0	0	1	16	40	42000	42000	1	0	1
29	0	0	1	16	50	42000	42000	1	0	1
29	0	1	1	18	40	42000	42000	1	0	1
31	0	1	1	19	40	42000	48000	1	0	1
31	0	1	1	21	40	42000	42000	1	0	1
32	0	0	1	18	50	42000	42000	1	0	1
32	0	1	1	20	45	42000	42000	1	0	1
33	0	1	1	16	43	42000	42000	1	0	1
33	1	1	1	20	32	42000	42000	1	0	1
36	0	1	1	22	40	42000	42000	1	0	1
37	0	1	1	21	45	42000	42000	1	0	1
37	0	1	1	22	45	42000	42000	1	0	1
38	0	1	1	16	48	42000	50700	1	0	1
38	1	0	1	21	40	42000	42000	1	0	1
41	1	1	1	16	40	42000	42000	1	0	1
45	1	1	1	20	36	42000	42000	1	0	1
